1228209;1228218;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228218;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228218;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228218;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228219;{'month': 1, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 2, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 3, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 4, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 5, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 6, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 7, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 8, 'delta': {'4': 5, '2': 3}}
1228209;1228219;{'month': 9, 'delta': {'4': 4, '2': 3}}
1228209;1228219;{'month': 10, 'delta': {'4': 3, '2': 3}}
1228209;1228219;{'month': 11, 'delta': {'4': 2, '2': 2}}
1228209;1228219;{'month': 12, 'delta': {'4': 1, '2': 1}}
1228209;1228221;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228221;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228221;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228221;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228222;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228222;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228222;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228222;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228224;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228225;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228226;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228227;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228228;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228230;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228230;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228230;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228230;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228231;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228209;1228233;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228209;1228233;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228209;1228233;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228209;1228233;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228217;1228213;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228217;1228225;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228214;1228221;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228214;1228233;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228216;1228211;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 4, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 5, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 6, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 7, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 8, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 9, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 10, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 11, 'delta': {'4': 0, '2': 0}}
1228216;1228223;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228219;1228209;{'month': 1, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 2, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 3, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 4, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 5, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 6, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 7, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 8, 'delta': {'4': 4, '2': 2}}
1228219;1228209;{'month': 9, 'delta': {'4': 3, '2': 2}}
1228219;1228209;{'month': 10, 'delta': {'4': 2, '2': 2}}
1228219;1228209;{'month': 11, 'delta': {'4': 1, '2': 1}}
1228219;1228209;{'month': 12, 'delta': {'4': 0, '2': 0}}
1228219;1228210;{'month': 1, 'delta': {'4': 0, '2': 0}}
1228219;1228210;{'month': 2, 'delta': {'4': 0, '2': 0}}
1228219;1228210;{'month': 3, 'delta': {'4': 0, '2': 0}}
1228219;1228210;{'month': 4, 'delta': {'4': 0, '2': 0}}
